"","sp","lon","lat"
"6311","Anabacerthia amaurotis",-48.4128,-24.2682
"6312","Anabacerthia amaurotis",-43.0001,-22.4719
"6313","Anabacerthia amaurotis",-44.7423,-22.3798
"6314","Anabacerthia amaurotis",-45.5898,-22.7372
"6315","Anabacerthia amaurotis",-42.7119,-22.4878
"6318","Anabacerthia amaurotis",-48.3615,-24.0793
"6319","Anabacerthia amaurotis",-42.6421,-22.4445
"6320","Anabacerthia amaurotis",-47.9773,-24.1367
"6328","Anabacerthia amaurotis",-44.6136,-22.4458
"6331","Anabacerthia amaurotis",-42.5509,-22.38
"6333","Anabacerthia amaurotis",-44.5381,-22.9929
"6337","Anabacerthia amaurotis",-45.6024,-22.7113
"6342","Anabacerthia amaurotis",-45.4899,-22.6913
"6343","Anabacerthia amaurotis",-45.4171,-23.8778
"6349","Anabacerthia amaurotis",-45.5722,-22.7183
"6353","Anabacerthia amaurotis",-42.98,-22.43
"6357","Anabacerthia amaurotis",-52.35,-29.55
"6358","Anabacerthia amaurotis",-52.36667,-29.55
"6360","Anabacerthia amaurotis",-43.00111,-22.45139
"6363","Anabacerthia amaurotis",-49.3078,-26.3234
"6364","Anabacerthia amaurotis",-45.8667,-23.6333
"6365","Anabacerthia amaurotis",-44.6083,-22.4383
"6368","Anabacerthia amaurotis",-41.1294,-21.6993
"6369","Anabacerthia amaurotis",-50.6225,-29.4381
"6371","Anabacerthia amaurotis",-44.6312,-22.4095
"6372","Anabacerthia amaurotis",-42.5149,-22.317
"6373","Anabacerthia amaurotis",-42.4274,-22.3861
"6374","Anabacerthia amaurotis",-42.5859,-22.3537
"6375","Anabacerthia amaurotis",-49.3439,-26.4022
"6383","Anabacerthia amaurotis",-44.6164,-22.4307
"6384","Anabacerthia amaurotis",-42.5989,-21.9177
"6390","Anabacerthia amaurotis",-44.3719,-22.4336
"6391","Anabacerthia amaurotis",-48.4181,-24.3013
"6393","Anabacerthia amaurotis",-42.6452,-22.4329
"6403","Anabacerthia amaurotis",-46.637,-23.45
"6407","Anabacerthia amaurotis",-45.1222,-23.3575
"6412","Anabacerthia amaurotis",-42.7103,-22.4865
"6417","Anabacerthia amaurotis",-43.0758,-22.3214
"6420","Anabacerthia amaurotis",-47.9201,-24.1933
"6428","Anabacerthia amaurotis",-45.1442,-23.3548
"6431","Anabacerthia amaurotis",-44.6064,-22.3271
"6448","Anabacerthia amaurotis",-43.052,-22.9157
"6451","Anabacerthia amaurotis",-44.5712,-22.484
"6452","Anabacerthia amaurotis",-42.5143,-22.2459
"6455","Anabazenops fuscus",-45.85,-23.5333
"6456","Anabazenops fuscus",-44.5917,-22.462
"6457","Anabazenops fuscus",-47.98,-24.1756
"6458","Anabazenops fuscus",-40.1334,-14.4014
"6459","Anabazenops fuscus",-41.0793,-20.6723
"6460","Anabazenops fuscus",-44.5798,-22.4516
"6461","Anabazenops fuscus",-48.4128,-24.2682
"6462","Anabazenops fuscus",-44.65,-22.5833
"6463","Anabazenops fuscus",-47.8702,-24.0496
"6464","Anabazenops fuscus",-43.0001,-22.4719
"6469","Anabazenops fuscus",-48.3096,-24.282
"6471","Anabazenops fuscus",-42.6421,-22.4445
"6476","Anabazenops fuscus",-48.3615,-24.0793
"6478","Anabazenops fuscus",-42.5645,-22.2275
"6483","Anabazenops fuscus",-44.6136,-22.4458
"6490","Anabazenops fuscus",-44.7423,-22.3798
"6492","Anabazenops fuscus",-48.4128,-24.2634
"6493","Anabazenops fuscus",-49.3078,-26.3234
"6495","Anabazenops fuscus",-48.4223,-24.2835
"6497","Anabazenops fuscus",-46.637,-23.45
"6502","Anabazenops fuscus",-54.4383,-25.6425
"6507","Anabazenops fuscus",-42.5297,-22.3583
"6508","Anabazenops fuscus",-40.1345,-14.4132
"6510","Anabazenops fuscus",-42.5509,-22.38
"6515","Anabazenops fuscus",-45.0629,-23.4011
"6527","Anabazenops fuscus",-44.6078,-22.4379
"6533","Anabazenops fuscus",-43.0413,-22.4927
"6534","Anabazenops fuscus",-42.98,-22.43
"6539","Anabazenops fuscus",-44.57,-22.5
"6544","Anabazenops fuscus",-43.37,-22.45
"6548","Anabazenops fuscus",-45.9,-23.65
"6550","Anabazenops fuscus",-44.71667,-22.33333
"6551","Anabazenops fuscus",-46,-23.68333
"6558","Anabazenops fuscus",-45.083,-23.4258
"6563","Anabazenops fuscus",-40.1894,-14.3449
"6564","Anabazenops fuscus",-42.4274,-22.3861
"6570","Anabazenops fuscus",-44.6164,-22.4307
"6572","Anabazenops fuscus",-45.1561,-23.3184
"6573","Anabazenops fuscus",-42.5945,-22.2325
"6574","Anabazenops fuscus",-44.63,-22.38
"6576","Anabazenops fuscus",-44.7428,-22.3325
"6578","Anabazenops fuscus",-48.4181,-24.3013
"6598","Anabazenops fuscus",-45.1334,-23.3512
"6600","Anabazenops fuscus",-45.173,-23.4736
"6601","Anabazenops fuscus",-40.5303,-19.9704
"6606","Anabazenops fuscus",-45.8849,-23.5227
"6610","Anabazenops fuscus",-45.1222,-23.3575
"6627","Anabazenops fuscus",-42.7103,-22.4865
"6628","Anabazenops fuscus",-42.5143,-22.2459
"6629","Anabazenops fuscus",-44.6749,-22.3883
"6630","Anabazenops fuscus",-40.5866,-19.923
"6634","Anabazenops fuscus",-41.001,-20.6613
"6635","Anabazenops fuscus",-40.5532,-19.9073
"6637","Anabazenops fuscus",-42.71,-22.2796
"6641","Anabazenops fuscus",-47.9201,-24.1933
"6656","Anabazenops fuscus",-45.1442,-23.3548
"6659","Anabazenops fuscus",-42.6716,-22.0484
"6662","Anabazenops fuscus",-40.99,-20.4965
"6676","Anabazenops fuscus",-47.9773,-24.1367
"6680","Anabazenops fuscus",-39.5644,-15.392
"6684","Anabazenops fuscus",-39.5768,-15.3823
"6688","Anabazenops fuscus",-44.581,-22.3234
"6690","Anabazenops fuscus",-43.052,-22.9157
"6692","Anabazenops fuscus",-42.4649,-20.7094
"6700","Anabazenops fuscus",-44.5712,-22.484
"6701","Anabazenops fuscus",-41.2959,-20.2744
"6702","Anabazenops fuscus",-44.6735,-23.0355
"8690","Anthus lutescens",-46.4955,-20.2506
"8691","Anthus lutescens",-50.1313,-29.8765
"8699","Anthus lutescens",-56.6913,-16.4569
"8701","Anthus lutescens",-46.509,-20.3241
"8706","Anthus lutescens",-44.5432,-22.9828
"8730","Anthus lutescens",-42.7119,-22.4878
"8740","Anthus lutescens",-56.6208,-16.3786
"8744","Anthus lutescens",-51.0895,-31.3188
"8749","Anthus lutescens",-56.3086,-14.4041
"8787","Anthus lutescens",-55.7198,-19.3444
"8811","Anthus lutescens",-47.8329,-15.7709
"8831","Anthus lutescens",-59.7831,3.6175
"8866","Anthus lutescens",-50.9642,-31.25038
"8867","Anthus lutescens",-55.86329,-16.34601
"8868","Anthus lutescens",-55.96573,-20.09592
"8875","Anthus lutescens",-55.7646,-15.458
"8879","Anthus lutescens",-57.2309,-19.2545
"8887","Anthus lutescens",-56.9292,-17.1174
"8901","Anthus lutescens",-45.8849,-23.5227
"8903","Anthus lutescens",-45.0715,-23.441
"8904","Anthus lutescens",-35.9363,-9.29324
"8907","Anthus lutescens",-50.8566,-31.1138
"8932","Anthus lutescens",-41.1705,-20.8166
"8977","Anthus lutescens",-56.1394,-9.81553
"8985","Anthus lutescens",-55.4725,-15.5798
"8995","Anthus lutescens",-56.8381,-17.2992
"9004","Anthus lutescens",-56.1509,-19.5772
"9005","Anthus lutescens",-46.9644,-1.02614
"9008","Anthus lutescens",-56.361,-14.3864
"9015","Anthus lutescens",-56.8132,-13.9006
"9027","Anthus lutescens",-56.8003,-19.0566
"9043","Anthus lutescens",-56.6988,-17.2826
"9044","Anthus lutescens",-49.5488,-2.16268
"9047","Anthus lutescens",-47.8486,-15.7989
"9067","Anthus lutescens",-56.8772,-16.7581
"9075","Anthus lutescens",-48.8267,-28.5256
"9079","Anthus lutescens",-50.9307,-31.0573
"9083","Anthus lutescens",-48.879,-28.5605
"9092","Anthus lutescens",-50.9793,-31.2586
"9099","Anthus lutescens",-49.5535,-23.7002
"9103","Anthus lutescens",-50.9555,-31.2203
"9124","Anthus lutescens",-39.1474,-9.92189
"9125","Anthus lutescens",-35.8446,-8.7185
"9126","Anthus lutescens",-56.7452,-16.503
"9130","Anthus lutescens",-50.86,-23.6791
"9138","Anthus nattereri",-50.5667,-28.6333
"9141","Anthus nattereri",-46.5381,-20.2632
"9143","Anthus nattereri",-46.775,-20.3338
"9144","Anthus nattereri",-46.4955,-20.2506
"9146","Anthus nattereri",-44.5103,-20.0273
"9147","Anthus nattereri",-43.5278,-19.4044
"9156","Anthus nattereri",-50.1941,-29.1878
"9158","Anthus nattereri",-46.4763,-20.2183
"9163","Anthus nattereri",-47.8339,-15.8058
"9169","Anthus nattereri",-52.6238,-32.7032
"9174","Anthus nattereri",-50.4286,-28.6773
"9191","Anumbius annumbi",-50.5667,-28.6333
"9192","Anumbius annumbi",-48.5815,-19.1659
"9193","Anumbius annumbi",-45.5898,-22.7372
"9200","Anumbius annumbi",-47.9553,-15.8266
"9212","Anumbius annumbi",-42.5174,-22.0552
"9216","Anumbius annumbi",-50.8566,-31.1138
"9257","Anumbius annumbi",-46.775,-20.3338
"9266","Anumbius annumbi",-47.9972,-15.857
"9270","Anumbius annumbi",-50.1962,-29.1057
"9271","Anumbius annumbi",-49.7458,-29.2552
"9274","Anumbius annumbi",-46.4955,-20.2506
"9275","Anumbius annumbi",-43.705,-18.9647
"9284","Anumbius annumbi",-44.5103,-20.0273
"9287","Anumbius annumbi",-45.342,-23.209
"9288","Anumbius annumbi",-50.241,-29.2084
"9294","Anumbius annumbi",-51.9789,-31.3629
"9298","Anumbius annumbi",-42.6769,-22.0526
"9302","Anumbius annumbi",-51.0895,-31.3188
"9303","Anumbius annumbi",-46.509,-20.3241
"9304","Anumbius annumbi",-50.3819,-29.3926
"9328","Anumbius annumbi",-50.0789,-29.1597
"9331","Anumbius annumbi",-48.0148,-15.5633
"9336","Anumbius annumbi",-50.1746,-9.98988
"9337","Anumbius annumbi",-52.3082,-31.8057
"9338","Anumbius annumbi",-43.6075,-19.3539
"9341","Anumbius annumbi",-52.0343,-32.0054
"9344","Anumbius annumbi",-42.6833,-22.0519
"9347","Anumbius annumbi",-42.6568,-22.0514
"9355","Anumbius annumbi",-45.1528,-23.3833
"9383","Anumbius annumbi",-43.5894,-19.2897
"9384","Anumbius annumbi",-45.8849,-23.5227
"9393","Anumbius annumbi",-52.5813,-32.5017
"9401","Anumbius annumbi",-50.9821,-31.1752
"9403","Anumbius annumbi",-49.7308,-25.4135
"9407","Anumbius annumbi",-47.9125,-15.8026
"9424","Anumbius annumbi",-47.5213,-14.2811
"9425","Anumbius annumbi",-47.5044,-14.0685
"9432","Anumbius annumbi",-49.9974,-29.0778
"9433","Anumbius annumbi",-45.1442,-23.3548
"9438","Anumbius annumbi",-42.6787,-21.9573
"9494","Anumbius annumbi",-46.4763,-20.2183
"9497","Anumbius annumbi",-46.0159,-23.5664
"9498","Anumbius annumbi",-45.5498,-23.5268
"9499","Anumbius annumbi",-46.5039,-20.267
"9517","Anumbius annumbi",-50.4286,-28.6773
"9521","Anumbius annumbi",-48.8267,-28.5256
"9535","Anumbius annumbi",-50.9307,-31.0573
"9541","Anumbius annumbi",-48.879,-28.5605
"9544","Anumbius annumbi",-49.8564,-27.9774
"9554","Anumbius annumbi",-50.3188,-28.6719
"9556","Anumbius annumbi",-50.4627,-28.9467
"9558","Anumbius annumbi",-50.9555,-31.2203
"9564","Anumbius annumbi",-50.4013,-28.6001
"9602","Anumbius annumbi",-42.6421,-22.4445
"9609","Anumbius annumbi",-50.931,-31.0991
"9612","Anumbius annumbi",-51.1656,-31.4427
"9613","Anumbius annumbi",-50.8995,-31.0649
"9657","Anumbius annumbi",-43.052,-22.9157
"9662","Anumbius annumbi",-51.5559,-26.9972
"9683","Anurolimnas viridis",-48.4833,-1.45
"9686","Anurolimnas viridis",-55.5167,-1.9167
"9687","Anurolimnas viridis",-46.7667,-1.05
"9691","Anurolimnas viridis",-55.7646,-15.458
"9695","Anurolimnas viridis",-60.915,-13.6
"9718","Anurolimnas viridis",-56.0985,-9.87794
"9721","Anurolimnas viridis",-52.03333,-26.81667
"9724","Anurolimnas viridis",-56.8575,-16.7481
"9750","Anurolimnas viridis",-44.714,-23.1215
"9758","Anurolimnas viridis",-56.6213,-16.3788
"9761","Anurolimnas viridis",-58.1597,-7.3464
"9775","Anurolimnas viridis",-36.13,-9.92
"9776","Anurolimnas viridis",-55.5,-3.5
"9777","Anurolimnas viridis",-58.05,-7.2
"9778","Anurolimnas viridis",-43.5,-22
"9788","Anurolimnas viridis",-48.13333,-0.8
"9790","Anurolimnas viridis",-60.61667,-3.3
"9791","Anurolimnas viridis",-60.08333,-2.81667
"9792","Anurolimnas viridis",-56.5,-4.5
"9794","Anurolimnas viridis",-54.93556,-2.48778
"9799","Anurolimnas viridis",-48.4127,-1.43894
"9802","Anurolimnas viridis",-58.5752,-3.04435
"9804","Anurolimnas viridis",-60.0867,-2.0264
"9810","Anurolimnas viridis",-55.9239,-9.59262
"9860","Anurolimnas viridis",-43.3,-22.73333
"9872","Anurolimnas viridis",-42.7706,-22.453
"9874","Anurolimnas viridis",-36.6389,-9.44796
"9878","Anurolimnas viridis",-49.9497,-9.27156
"9879","Anurolimnas viridis",-50.1917,-6.05043
"9880","Anurolimnas viridis",-60.1027,-2.33782
"9923","Anurolimnas viridis",-46.7627,-3.70438
"9926","Anurolimnas viridis",-40.1345,-14.4132
"9929","Anurolimnas viridis",-48.0906,-1.60105
"9930","Anurolimnas viridis",-48.3129,-1.48676
"9932","Anurolimnas viridis",-48.0613,-1.52881
"9937","Anurolimnas viridis",-49.631,-10.7896
"9943","Anurolimnas viridis",-55.724,-15.359
"9945","Anurolimnas viridis",-59.8659,-2.40355
"9946","Anurolimnas viridis",-48.0958,-0.92418
"9956","Anurolimnas viridis",-46.9644,-1.02614
"9959","Anurolimnas viridis",-46.7622,-3.70356
"9965","Anurolimnas viridis",-48.7361,-2.27992
"9969","Anurolimnas viridis",-60.1829,-3.22208
"9970","Anurolimnas viridis",-49.5488,-2.16268
"9973","Anurolimnas viridis",-42.7119,-22.4878
"9976","Anurolimnas viridis",-55.988,-9.24665
"9991","Anurolimnas viridis",-37.8777,-11.5952
"9994","Anurolimnas viridis",-56.0354,-9.7818
"9996","Anurolimnas viridis",-65.3682,-9.69967
"10006","Aphantochroa cirrochloris",-40.5999,-19.9357
"10010","Aphantochroa cirrochloris",-40.6017,-19.9361
"10016","Aphantochroa cirrochloris",-46.6739,-23.4017
"10027","Aphantochroa cirrochloris",-40.6,-19.9167
"10028","Aphantochroa cirrochloris",-45.0803,-23.3948
"10029","Aphantochroa cirrochloris",-45.0696,-23.397
"10030","Aphantochroa cirrochloris",-40.1334,-14.4014
"10032","Aphantochroa cirrochloris",-44.5159,-22.9913
"10033","Aphantochroa cirrochloris",-48.6921,-25.9645
"10034","Aphantochroa cirrochloris",-45.083,-23.4258
"10035","Aphantochroa cirrochloris",-54.4383,-25.6425
"10036","Aphantochroa cirrochloris",-42.6421,-22.4445
"10039","Aphantochroa cirrochloris",-45.0603,-23.3988
"10040","Aphantochroa cirrochloris",-40.1894,-14.3449
"10047","Aphantochroa cirrochloris",-43.0001,-22.4719
"10049","Aphantochroa cirrochloris",-42.5174,-22.0552
"10050","Aphantochroa cirrochloris",-42.5143,-22.2459
"10051","Aphantochroa cirrochloris",-47.834,-22.27
"10052","Aphantochroa cirrochloris",-47.6537,-24.2748
"10054","Aphantochroa cirrochloris",-48.8843,-25.3526
"10055","Aphantochroa cirrochloris",-44.595,-22.4609
"10060","Aphantochroa cirrochloris",-44.5589,-22.9542
"10065","Aphantochroa cirrochloris",-42.5509,-22.38
"10066","Aphantochroa cirrochloris",-42.5297,-22.3583
"10075","Aphantochroa cirrochloris",-45.173,-23.4736
"10078","Aphantochroa cirrochloris",-45.0667,-23.45
"10079","Aphantochroa cirrochloris",-42.6002,-22.4093
"10080","Aphantochroa cirrochloris",-45.0857,-23.4339
"10084","Aphantochroa cirrochloris",-42.7706,-22.453
"10088","Aphantochroa cirrochloris",-42.5672,-22.2217
"10090","Aphantochroa cirrochloris",-42.5102,-22.3358
"10096","Aphantochroa cirrochloris",-45.17,-23.47
"10097","Aphantochroa cirrochloris",-46.9406,-23.8557
"10098","Aphantochroa cirrochloris",-45.4819,-22.6894
"10101","Aphantochroa cirrochloris",-46.519,-23.493
"10110","Aphantochroa cirrochloris",-43.0021,-22.4775
"10111","Aphantochroa cirrochloris",-40.53,-20.12
"10112","Aphantochroa cirrochloris",-43.05,-19.75
"10113","Aphantochroa cirrochloris",-49.27,-16.67
"10114","Aphantochroa cirrochloris",-40.6,-19.9
"10115","Aphantochroa cirrochloris",-40.5652,-19.9048
"10118","Aphantochroa cirrochloris",-42.7119,-22.4878
"10122","Aphantochroa cirrochloris",-36.4496,-9.26106
"10123","Aphantochroa cirrochloris",-48.3753,-25.1784
"10124","Aphantochroa cirrochloris",-48.5768,-25.2553
"10125","Aphantochroa cirrochloris",-48.7224,-26.099
"10126","Aphantochroa cirrochloris",-45.0728,-23.3905
"10128","Aphantochroa cirrochloris",-44.5432,-22.9828
"10130","Aphantochroa cirrochloris",-48.7486,-25.4363
"10136","Aphantochroa cirrochloris",-42.605,-22.4129
"10139","Aphantochroa cirrochloris",-45.2097,-23.3642
"10145","Aphantochroa cirrochloris",-42.6242,-22.4206
"10156","Aphantochroa cirrochloris",-44.7245,-23.3528
"10164","Aphantochroa cirrochloris",-42.5403,-22.3662
"10166","Aphantochroa cirrochloris",-42.5786,-22.3714
"10168","Aphantochroa cirrochloris",-42.5664,-22.3868
"10170","Aphantochroa cirrochloris",-45.41667,-23.8
"10171","Aphantochroa cirrochloris",-47.42722,-24.26745
"10172","Aphantochroa cirrochloris",-55.92876,-12.69555
"10176","Aphantochroa cirrochloris",-36.0466,-9.15396
"10180","Aphantochroa cirrochloris",-48.4128,-24.2682
"10196","Aphantochroa cirrochloris",-45.3044,-23.5623
"10216","Aphantochroa cirrochloris",-43.5894,-19.2897
"10231","Aphantochroa cirrochloris",-45.8849,-23.5227
"10246","Aphantochroa cirrochloris",-48.9642,-26.2608
"10278","Aphantochroa cirrochloris",-45.0714,-23.4343
"10279","Aphantochroa cirrochloris",-40.5866,-19.923
"10283","Aphantochroa cirrochloris",-41.1705,-20.8166
"10290","Aphantochroa cirrochloris",-45.1442,-23.3548
"10299","Aphantochroa cirrochloris",-45.1741,-23.4938
"10305","Aphantochroa cirrochloris",-42.5713,-22.3846
"10309","Aphantochroa cirrochloris",-40.6007,-19.9333
"10310","Aphantochroa cirrochloris",-45.1714,-23.4792
"10312","Aphantochroa cirrochloris",-45.1932,-23.473
"10317","Aphantochroa cirrochloris",-39.5644,-15.392
"10319","Aphantochroa cirrochloris",-40.1895,-14.3756
"10321","Aphantochroa cirrochloris",-40.0767,-13.8626
"10326","Aphantochroa cirrochloris",-39.1742,-14.2532
"10327","Aphantochroa cirrochloris",-39.5768,-15.3823
"10328","Aphantochroa cirrochloris",-39.175,-16.3798
"10330","Aphantochroa cirrochloris",-45.0879,-23.4174
"10332","Aphantochroa cirrochloris",-35.8446,-8.7185
"10336","Aphantochroa cirrochloris",-43.052,-22.9157
"10337","Aphantochroa cirrochloris",-35.7222,-8.47237
"10343","Ara chloropterus",-56.457,-21.03591
"10444","Ara chloropterus",-54.64776,-20.44351
"10445","Ara chloropterus",-56.0701,-9.85522
"10446","Ara chloropterus",-55.93967,-9.63388
"10449","Ara chloropterus",-56.09711,-9.87792
"10450","Ara chloropterus",-56.30459,-20.26606
"10451","Ara chloropterus",-57.04033,-19.40119
"10452","Ara chloropterus",-57.02213,-19.57985
"10453","Ara chloropterus",-56.9557,-19.49669
"10454","Ara chloropterus",-55.93115,-9.5976
"10461","Ara chloropterus",-57.2309,-19.2545
"10463","Ara chloropterus",-57.0611,-19.4321
"10491","Ara chloropterus",-59.4917,-3.18371
"10500","Ara chloropterus",-55.6798,-15.3816
"10504","Ara chloropterus",-60.099,-2.47777
"10505","Ara chloropterus",-60.9357,-2.64265
"10506","Ara chloropterus",-60.0255,-2.0528
"10514","Ara chloropterus",-55.988,-9.24665
"10523","Ara chloropterus",-46.7627,-3.70438
"10529","Ara chloropterus",-56.1327,-9.79316
"10530","Ara chloropterus",-47.0572,-3.22279
"10540","Ara chloropterus",-55.8318,-15.4072
"10541","Ara chloropterus",-55.7894,-15.4378
"10543","Ara chloropterus",-55.7799,-15.4256
"10563","Ara chloropterus",-55.9086,-9.54634
"10567","Ara chloropterus",-55.9215,-9.57328
"10585","Ara chloropterus",-56.1509,-19.5772
"10589","Ara chloropterus",-55.9032,-9.53813
"10597","Ara chloropterus",-55.9228,-9.60079
"10604","Ara chloropterus",-55.8424,-15.3683
"10605","Ara chloropterus",-55.8162,-15.4781
"10610","Ara chloropterus",-56.3088,-9.9263
"10614","Ara chloropterus",-55.8247,-15.444
"10616","Ara chloropterus",-56.1868,-21.5195
"10619","Ara chloropterus",-60.1159,-2.58164
"10642","Ara chloropterus",-56.8003,-19.0566
"10643","Ara chloropterus",-46.7622,-3.70356
"10657","Ara chloropterus",-55.913,-9.55855
"10658","Ara chloropterus",-55.8823,-9.64383
"10668","Ara chloropterus",-55.9469,-9.59704
"10676","Ara chloropterus",-51.9782,-6.57764
"10697","Ara chloropterus",-60.0507,-1.97908
"10728","Ara chloropterus",-55.7646,-15.458
"10804","Ara chloropterus",-56.0354,-9.7818
"10820","Ara chloropterus",-55.6879,-15.4797
"10822","Ara chloropterus",-55.7248,-15.4363
"10827","Ara chloropterus",-65.3682,-9.69967
"10828","Ara chloropterus",-64.9404,-9.62208
"10843","Ara severus",-55.93967,-9.63388
"10845","Ara severus",-55.93115,-9.5976
"10851","Ara severus",-56.09711,-9.87792
"10891","Ara severus",-46.8044,-1.11413
"11058","Ara severus",-59.9606,-3.25295
"11083","Ara severus",-55.988,-9.24665
"11098","Ara severus",-56.0529,-9.9185
"11102","Ara severus",-56.3088,-9.9263
"11103","Ara severus",-56.3033,-9.90304
"11104","Ara severus",-56.1234,-9.74324
"11105","Ara severus",-56.1394,-9.81553
"11110","Ara severus",-56.0674,-9.8806
"11112","Ara severus",-56.0604,-9.89867
"11113","Ara severus",-56.1327,-9.79316
"11172","Ara severus",-55.9086,-9.54634
"11203","Ara severus",-56.0083,-9.25833
"11204","Ara severus",-55.9553,-9.44541
"11211","Ara severus",-56.1127,-9.412
"11212","Ara severus",-56.1033,-9.40068
"11263","Ara severus",-55.9257,-9.59886
"11270","Ara severus",-55.9032,-9.53786
"11335","Ara severus",-65.3682,-9.69967
"11336","Ara severus",-64.9404,-9.62208
"11347","Aramides cajanea",-56.9557,-19.49669
"11351","Aramides cajanea",-57.03909,-19.54588
"11353","Aramides cajanea",-54.7,-2.4333
"11394","Aramides cajanea",-60.915,-13.6
"11401","Aramides cajanea",-61.008,-13.535
"11480","Aramides cajanea",-47.58,-14.67
"11484","Aramides cajanea",-48.9,-13.62
"11489","Aramides cajanea",-49.17,-0.7
"11490","Aramides cajanea",-60.72,2.85
